Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/6/2007,1.232,0.082,236.830,5.200,0.000,1.000,17.000
14/8/2007,0.102,0.000,237.210,0.400,0.000,0.000,0.000
23/6/2007,0.122,0.000,241.380,0.600,0.000,0.000,0.000
16/2/2007,3.550,0.206,237.530,15.000,0.000,0.000,17.000
7/8/2007,1.188,0.094,232.550,5.000,0.000,0.000,17.000
7/5/2008,2.256,0.298,237.630,9.600,0.000,0.000,11.000
19/6/2007,0.280,0.232,241.360,1.400,0.000,0.000,0.000
3/10/2007,0.280,0.050,240.000,1.200,0.000,0.000,0.000
1/8/2007,0.176,0.102,238.350,0.800,0.000,0.000,0.000
15/12/2007,2.198,0.062,242.690,9.000,0.000,0.000,0.000
6/7/2008,3.174,0.482,238.720,13.400,39.000,1.000,1.000
17/11/2007,0.334,0.100,243.050,1.400,0.000,0.000,0.000
27/10/2008,0.312,0.080,241.590,1.200,0.000,0.000,0.000
18/12/2006,0.210,0.000,246.920,0.800,0.000,0.000,0.000
22/1/2007,1.180,0.122,237.630,5.000,0.000,0.000,0.000
15/11/2007,1.114,0.126,241.830,4.600,0.000,0.000,0.000
9/12/2007,0.320,0.116,240.750,1.400,0.000,0.000,0.000
11/4/2008,1.764,0.068,238.660,7.400,0.000,0.000,18.000
20/7/2007,3.532,0.352,235.230,15.200,37.000,7.000,0.000
19/6/2007,0.244,0.128,238.850,1.000,0.000,0.000,0.000
21/5/2008,0.306,0.228,242.270,1.600,0.000,2.000,1.000
11/5/2007,1.440,0.168,233.990,6.200,0.000,1.000,17.000
22/2/2008,2.224,0.074,239.120,10.200,0.000,15.000,17.000
20/2/2007,1.262,0.136,235.900,5.400,0.000,0.000,0.000
23/6/2008,0.366,0.000,238.540,2.000,0.000,0.000,4.000
26/12/2006,4.736,0.300,243.110,19.400,0.000,39.000,18.000
20/12/2007,0.228,0.000,246.400,1.000,0.000,0.000,0.000
20/4/2008,6.366,0.368,232.970,27.400,2.000,37.000,18.000
11/6/2007,2.276,0.132,239.950,9.600,0.000,2.000,17.000
12/7/2007,0.212,0.108,240.890,1.000,0.000,1.000,0.000
12/6/2007,0.216,0.124,238.990,1.000,0.000,0.000,0.000
27/10/2007,3.418,0.000,239.120,14.200,0.000,0.000,18.000
10/1/2008,1.558,0.074,239.110,6.600,0.000,0.000,17.000
14/10/2008,0.348,0.108,242.150,1.400,0.000,0.000,1.000
18/9/2007,0.198,0.082,240.420,0.800,0.000,1.000,0.000
11/5/2008,1.354,0.000,241.800,5.600,0.000,0.000,0.000
19/8/2007,0.174,0.100,239.400,0.800,0.000,0.000,0.000
29/10/2008,0.686,0.046,238.800,2.800,0.000,0.000,0.000
16/11/2008,1.774,0.164,236.910,7.600,0.000,0.000,0.000
26/12/2006,2.458,0.108,245.490,10.000,0.000,0.000,0.000
8/6/2007,1.320,0.000,240.830,5.400,0.000,0.000,18.000
7/1/2007,0.532,0.294,240.540,2.600,0.000,3.000,0.000
26/7/2007,1.400,0.204,234.380,6.000,0.000,0.000,0.000
19/5/2008,3.546,0.094,236.700,15.000,0.000,0.000,18.000
4/1/2008,0.306,0.094,244.920,1.200,0.000,0.000,0.000
24/5/2007,0.212,0.046,239.970,0.800,0.000,0.000,0.000
18/5/2007,0.246,0.048,235.880,1.000,0.000,0.000,0.000
15/8/2008,0.082,0.000,243.100,0.200,0.000,0.000,0.000
4/2/2008,0.556,0.000,237.090,2.200,0.000,0.000,0.000
12/10/2008,0.322,0.066,241.860,1.400,0.000,0.000,1.000
12/12/2008,0.422,0.196,245.120,1.800,0.000,0.000,0.000
10/6/2008,1.296,0.076,236.940,5.400,0.000,0.000,18.000
19/7/2008,0.158,0.000,240.090,0.600,0.000,0.000,0.000
3/12/2008,1.362,0.060,243.800,5.600,0.000,0.000,18.000
15/3/2008,0.244,0.000,242.310,1.000,0.000,0.000,0.000
17/10/2008,4.574,0.086,232.830,19.600,0.000,23.000,18.000
10/12/2008,0.332,0.088,247.190,1.400,0.000,0.000,0.000
26/7/2008,0.446,0.230,241.350,2.200,0.000,0.000,1.000
14/2/2008,1.166,0.186,238.470,5.000,0.000,0.000,0.000
16/5/2007,0.282,0.046,235.610,1.200,0.000,0.000,0.000
4/3/2007,2.834,0.218,235.270,12.000,0.000,1.000,17.000
24/5/2007,0.296,0.064,236.590,1.200,0.000,1.000,0.000
6/6/2008,0.408,0.102,241.230,2.000,0.000,1.000,0.000
27/7/2008,1.528,0.192,236.500,6.600,0.000,0.000,18.000
28/4/2008,0.320,0.098,241.370,1.400,0.000,1.000,0.000
26/3/2008,0.296,0.048,243.330,1.200,0.000,0.000,0.000
9/7/2007,0.388,0.350,243.480,2.000,0.000,1.000,0.000
6/7/2007,1.326,0.128,241.290,5.400,0.000,0.000,18.000
5/9/2007,1.200,0.000,241.440,4.800,0.000,0.000,18.000
4/4/2008,0.274,0.000,240.940,1.200,0.000,0.000,0.000
18/12/2006,1.820,0.000,243.860,7.400,0.000,0.000,18.000
28/8/2007,0.202,0.126,238.570,1.000,0.000,0.000,0.000
14/10/2008,1.462,0.180,238.190,6.200,0.000,0.000,18.000
23/7/2008,0.638,0.166,241.030,2.600,1.000,1.000,0.000
12/5/2008,0.312,0.050,241.650,1.200,0.000,0.000,0.000
10/3/2007,0.958,0.354,241.180,4.200,0.000,0.000,0.000
1/7/2007,0.330,0.222,239.670,1.600,0.000,1.000,0.000
7/12/2008,0.418,0.184,246.570,1.800,0.000,1.000,0.000
19/7/2008,0.500,0.000,243.070,2.000,0.000,0.000,1.000
25/2/2008,0.212,0.000,238.990,0.800,0.000,0.000,0.000
20/8/2007,1.388,0.126,241.720,5.800,0.000,1.000,18.000
11/3/2007,2.372,0.068,237.510,10.000,0.000,0.000,0.000
9/5/2007,1.318,0.088,234.950,5.600,0.000,1.000,17.000
13/4/2007,0.216,0.000,240.140,0.800,0.000,0.000,0.000
20/6/2008,1.840,0.300,240.350,9.000,23.000,2.000,0.000
14/5/2008,2.918,0.196,238.860,13.000,28.000,0.000,18.000
28/1/2008,0.502,0.080,239.040,2.400,0.000,0.000,0.000
15/11/2008,1.742,0.174,242.280,7.200,0.000,0.000,18.000
20/8/2008,0.158,0.124,241.740,0.800,0.000,0.000,1.000
12/12/2008,0.534,0.224,243.230,2.400,0.000,0.000,0.000
25/9/2008,1.162,0.100,241.780,4.800,0.000,1.000,1.000
3/9/2008,0.560,0.000,237.250,2.400,0.000,0.000,0.000
19/10/2008,1.188,0.116,241.120,5.400,0.000,5.000,9.000
23/3/2007,1.434,0.078,242.620,5.800,0.000,0.000,18.000
25/8/2008,0.084,0.000,243.300,0.200,0.000,0.000,0.000
23/12/2006,2.252,0.118,239.770,10.200,0.000,0.000,0.000
5/1/2007,2.330,0.108,238.780,9.600,0.000,0.000,0.000
25/9/2007,0.210,0.104,240.880,1.000,0.000,0.000,0.000
1/11/2007,0.280,0.080,243.970,1.200,0.000,0.000,0.000
3/3/2008,0.530,0.000,240.780,2.200,0.000,0.000,0.000
23/4/2007,2.312,0.132,236.000,9.800,0.000,0.000,17.000
30/9/2008,0.420,0.258,242.190,2.000,0.000,1.000,1.000
15/3/2008,0.238,0.000,238.680,1.000,0.000,0.000,0.000
7/12/2008,0.400,0.136,246.240,1.600,0.000,0.000,0.000
26/8/2007,5.308,0.216,236.300,22.600,37.000,22.000,17.000
29/2/2008,0.290,0.096,240.610,1.200,0.000,2.000,0.000
10/8/2007,0.102,0.000,234.910,0.400,0.000,0.000,0.000
9/8/2007,0.204,0.118,234.870,1.000,0.000,0.000,0.000
5/4/2007,0.438,0.324,243.540,2.200,0.000,0.000,0.000
20/3/2007,1.426,0.060,240.180,5.800,0.000,0.000,17.000
26/1/2007,2.310,0.000,239.100,9.600,0.000,0.000,18.000
29/5/2007,0.854,0.082,234.820,3.800,0.000,1.000,0.000
11/7/2008,1.364,0.000,240.780,5.600,0.000,0.000,18.000
23/4/2008,0.258,0.000,243.270,1.000,0.000,0.000,1.000
15/2/2007,2.894,0.050,235.490,12.200,0.000,1.000,17.000
4/2/2007,1.402,0.000,238.700,5.800,0.000,0.000,18.000
29/5/2008,0.226,0.046,239.340,1.000,0.000,0.000,1.000
18/6/2008,0.228,0.098,243.160,1.000,0.000,0.000,0.000
12/5/2008,2.582,0.080,241.180,10.600,39.000,0.000,1.000
13/6/2008,0.316,0.202,238.980,1.600,0.000,1.000,0.000
27/8/2007,0.256,0.216,240.150,1.400,0.000,1.000,0.000
27/7/2008,0.220,0.082,238.580,1.000,0.000,0.000,0.000
2/4/2007,1.296,0.000,240.820,5.400,0.000,1.000,18.000
11/7/2008,0.396,0.356,239.780,2.200,0.000,1.000,1.000
25/12/2006,3.058,0.240,240.300,12.800,0.000,1.000,18.000
24/4/2008,0.326,0.100,240.940,1.400,0.000,1.000,1.000
16/5/2007,2.622,0.190,237.110,11.000,37.000,0.000,0.000
23/1/2007,0.398,0.244,244.130,1.800,0.000,0.000,0.000
11/12/2008,1.328,0.054,245.080,5.400,0.000,0.000,18.000
11/8/2007,1.286,0.202,234.800,5.400,0.000,0.000,17.000
27/5/2007,1.754,0.064,237.140,7.400,0.000,0.000,18.000
6/4/2007,1.438,0.060,243.390,5.800,0.000,0.000,19.000
24/11/2008,2.964,0.142,242.700,12.200,0.000,0.000,18.000
19/2/2007,3.184,0.230,234.910,13.600,0.000,4.000,16.000
29/9/2007,1.758,0.364,238.750,7.800,0.000,21.000,0.000
1/2/2007,0.300,0.094,242.230,1.200,0.000,0.000,0.000
4/8/2008,0.136,0.000,236.530,0.600,0.000,0.000,1.000
3/3/2007,0.298,0.102,243.920,1.200,0.000,0.000,0.000
22/4/2007,2.438,0.268,237.440,10.400,0.000,0.000,17.000
11/2/2008,0.228,0.000,246.330,1.000,0.000,0.000,0.000
29/5/2008,1.038,0.268,238.650,4.600,2.000,1.000,1.000
18/8/2007,0.204,0.142,243.130,1.000,0.000,0.000,0.000
30/8/2007,0.192,0.106,243.140,0.800,0.000,0.000,0.000
13/1/2008,1.834,0.070,234.970,7.800,0.000,0.000,0.000
23/10/2008,3.646,0.052,239.280,15.200,38.000,0.000,19.000
8/8/2007,1.466,0.000,233.530,6.200,0.000,0.000,17.000
25/2/2007,0.290,0.094,241.060,1.200,0.000,0.000,0.000
13/11/2007,0.784,0.138,244.580,3.200,0.000,0.000,0.000
8/4/2008,2.688,0.204,236.150,11.400,1.000,0.000,17.000
8/8/2008,0.152,0.090,239.770,0.800,0.000,0.000,0.000
19/4/2008,1.872,0.358,242.490,7.800,1.000,1.000,18.000
13/9/2008,0.586,0.286,241.390,2.600,0.000,2.000,1.000
28/1/2008,1.678,0.056,237.340,7.000,0.000,1.000,0.000
4/6/2008,1.252,0.000,232.770,5.400,0.000,0.000,18.000
9/4/2007,0.292,0.090,241.010,1.200,0.000,0.000,0.000
19/5/2008,0.472,0.194,244.150,2.000,0.000,3.000,1.000
16/12/2007,1.340,0.000,245.830,5.400,0.000,0.000,18.000
28/1/2008,2.280,0.170,237.030,9.600,0.000,0.000,18.000
17/6/2007,0.172,0.000,244.390,0.600,0.000,0.000,0.000
24/11/2007,3.958,0.374,234.060,17.000,0.000,38.000,17.000
3/6/2007,0.318,0.086,237.160,1.400,0.000,0.000,0.000
5/1/2007,2.510,0.278,241.800,10.400,0.000,1.000,0.000
26/9/2007,1.998,0.176,238.600,8.400,0.000,0.000,17.000
13/11/2008,1.318,0.066,239.750,5.400,0.000,0.000,18.000
17/4/2007,1.234,0.000,239.420,5.200,0.000,0.000,17.000
23/4/2008,0.412,0.220,243.250,1.800,0.000,1.000,1.000
28/6/2008,1.566,0.208,237.610,6.600,0.000,2.000,18.000
9/8/2008,0.080,0.000,239.450,0.200,0.000,0.000,0.000
18/10/2008,0.350,0.092,241.860,1.400,0.000,0.000,0.000
29/8/2007,0.200,0.112,238.860,1.000,0.000,2.000,0.000
27/1/2007,1.524,0.226,237.660,6.400,0.000,0.000,17.000
10/8/2007,0.220,0.152,235.410,1.000,0.000,0.000,0.000
21/5/2007,1.280,0.000,231.800,5.400,0.000,0.000,16.000
19/10/2007,0.326,0.098,241.600,1.400,0.000,0.000,0.000
24/5/2007,0.218,0.000,236.190,1.000,0.000,0.000,0.000
3/3/2007,1.296,0.000,239.980,5.400,0.000,0.000,18.000
13/3/2008,0.474,0.314,240.460,2.200,0.000,1.000,0.000
11/1/2008,1.720,0.000,236.710,7.200,0.000,0.000,17.000
24/5/2007,0.296,0.066,237.600,1.200,0.000,0.000,0.000
8/8/2008,0.228,0.240,240.250,1.200,0.000,1.000,1.000
1/4/2008,1.478,0.000,240.790,6.200,0.000,0.000,18.000
26/11/2008,2.266,0.274,237.020,10.000,0.000,0.000,0.000
7/11/2008,1.362,0.208,237.790,6.000,0.000,0.000,0.000
4/3/2007,0.220,0.000,242.590,1.000,0.000,0.000,0.000
31/10/2007,0.204,0.000,240.220,0.800,0.000,0.000,0.000
23/5/2007,0.396,0.192,237.120,1.800,0.000,1.000,0.000
23/1/2007,0.474,0.116,244.120,2.200,0.000,2.000,0.000
30/12/2006,1.890,0.000,239.450,8.400,0.000,0.000,0.000
24/9/2007,0.806,0.290,240.890,3.600,0.000,1.000,0.000
20/3/2008,0.424,0.000,243.300,1.800,0.000,0.000,0.000
13/1/2008,0.324,0.098,241.170,1.400,0.000,0.000,0.000
21/2/2007,0.234,0.000,240.730,1.000,0.000,0.000,0.000
13/12/2007,0.230,0.000,244.180,1.000,0.000,0.000,0.000
23/7/2008,0.504,0.048,241.720,2.400,0.000,0.000,0.000
22/6/2008,0.626,0.100,239.380,2.600,0.000,0.000,0.000
6/11/2007,0.398,0.256,235.730,2.000,0.000,2.000,0.000
1/10/2008,3.230,0.334,243.530,13.400,39.000,0.000,6.000
28/8/2008,0.250,0.248,239.040,1.400,0.000,0.000,1.000
17/4/2007,0.294,0.126,239.970,1.400,0.000,0.000,0.000
17/11/2008,2.836,0.350,237.310,12.200,0.000,1.000,0.000
10/3/2007,1.538,0.098,238.770,6.400,1.000,0.000,18.000
1/1/2007,0.560,0.282,245.230,2.600,0.000,0.000,0.000
19/12/2006,0.330,0.118,240.650,1.400,0.000,0.000,0.000
16/4/2008,0.458,0.110,241.130,2.000,0.000,0.000,1.000
18/5/2008,0.322,0.248,240.220,1.600,0.000,1.000,1.000
2/11/2007,0.302,0.114,242.940,1.200,0.000,0.000,0.000
11/4/2008,0.258,0.000,242.540,1.000,0.000,0.000,1.000
2/8/2008,0.136,0.000,235.650,0.600,0.000,0.000,1.000
2/7/2007,3.236,0.302,241.150,13.600,1.000,28.000,18.000
27/7/2007,0.216,0.098,233.060,1.000,0.000,0.000,0.000
6/8/2008,0.088,0.000,239.670,0.400,0.000,0.000,0.000
19/7/2008,0.212,0.000,238.710,1.000,0.000,0.000,1.000
15/3/2008,0.946,0.252,238.690,4.000,0.000,1.000,0.000
16/2/2007,1.314,0.000,238.560,5.400,0.000,0.000,18.000
22/10/2007,1.400,0.100,242.210,5.800,0.000,0.000,18.000
27/6/2008,0.236,0.112,239.650,1.000,0.000,0.000,0.000
14/1/2008,1.936,0.000,243.380,11.200,0.000,0.000,0.000
9/9/2008,0.196,0.000,242.680,1.000,0.000,0.000,1.000
10/5/2008,0.386,0.064,240.740,1.600,0.000,0.000,1.000
28/7/2008,0.300,0.200,238.850,1.400,0.000,1.000,1.000
12/9/2008,0.312,0.210,240.050,1.600,0.000,0.000,0.000
26/2/2008,0.214,0.000,240.460,0.800,0.000,0.000,0.000
24/7/2008,0.354,0.110,237.950,1.600,0.000,0.000,0.000
10/3/2008,0.272,0.000,243.760,1.200,0.000,0.000,0.000
18/12/2006,1.342,0.000,245.760,5.400,0.000,0.000,18.000
21/3/2007,0.390,0.212,244.560,1.800,0.000,1.000,0.000
24/12/2007,1.904,0.000,240.900,7.800,1.000,0.000,17.000
8/8/2008,0.080,0.000,239.240,0.200,0.000,0.000,1.000
20/10/2008,0.340,0.098,243.150,1.400,0.000,0.000,1.000
12/6/2008,0.938,0.158,237.700,4.000,0.000,0.000,0.000
21/8/2008,0.082,0.000,241.370,0.200,0.000,0.000,0.000
15/8/2007,1.262,0.124,240.020,5.200,0.000,0.000,18.000
23/3/2008,3.882,0.072,242.730,16.000,39.000,0.000,18.000
16/7/2007,0.144,0.000,241.610,0.600,0.000,0.000,0.000
23/12/2006,3.790,0.170,239.600,15.800,0.000,0.000,17.000
7/10/2008,1.856,0.318,235.290,8.400,0.000,1.000,17.000
25/1/2007,0.312,0.148,244.730,1.400,0.000,0.000,0.000
27/11/2007,0.232,0.000,249.210,1.000,0.000,0.000,0.000
12/8/2008,0.096,0.000,240.840,0.400,0.000,0.000,0.000
10/9/2008,0.224,0.072,237.750,1.000,0.000,0.000,1.000
7/4/2008,0.424,0.122,244.770,1.800,0.000,1.000,1.000
29/12/2007,1.258,0.000,238.380,5.200,0.000,0.000,0.000
9/4/2007,0.216,0.000,241.200,0.800,0.000,0.000,0.000
9/2/2008,0.246,0.000,243.530,1.000,0.000,0.000,0.000
2/11/2008,0.596,0.206,241.470,2.800,0.000,2.000,0.000
21/11/2008,1.650,0.216,239.070,8.000,0.000,0.000,0.000
20/6/2007,1.198,0.000,237.590,5.000,1.000,0.000,17.000
26/10/2008,1.248,0.068,238.170,5.200,0.000,0.000,17.000
12/7/2007,0.210,0.106,240.930,1.000,0.000,1.000,0.000
12/8/2007,0.106,0.000,237.230,0.400,0.000,0.000,0.000
9/10/2008,1.710,0.104,238.590,7.200,0.000,0.000,18.000
14/1/2007,0.466,0.178,238.420,2.200,0.000,0.000,0.000
20/12/2006,1.310,0.000,243.310,5.400,0.000,0.000,18.000
23/6/2008,0.214,0.106,239.360,1.000,0.000,1.000,0.000
26/5/2008,0.434,0.154,242.420,2.000,0.000,0.000,1.000
21/1/2007,4.238,0.388,231.720,18.800,10.000,0.000,17.000
23/9/2008,0.586,0.076,239.860,2.400,0.000,0.000,1.000
10/2/2007,2.164,0.226,237.060,9.200,0.000,0.000,17.000
12/12/2007,0.290,0.078,245.300,1.200,0.000,0.000,0.000
6/8/2007,0.166,0.056,234.920,1.000,0.000,0.000,0.000
11/11/2007,0.536,0.248,243.440,2.400,0.000,0.000,0.000
27/3/2008,0.300,0.086,244.580,1.200,0.000,1.000,0.000
5/10/2008,0.336,0.100,244.580,1.400,0.000,1.000,0.000
30/11/2008,2.572,0.238,243.800,10.800,0.000,0.000,18.000
4/12/2008,0.354,0.000,245.000,1.400,0.000,0.000,0.000
16/9/2008,0.290,0.110,243.790,1.200,0.000,1.000,1.000
5/8/2008,0.080,0.000,239.630,0.200,0.000,0.000,1.000
8/9/2008,1.392,0.220,240.720,5.800,0.000,1.000,18.000
5/10/2008,0.344,0.114,244.580,1.400,0.000,0.000,1.000
13/2/2008,0.260,0.000,242.780,1.000,0.000,1.000,0.000
5/11/2007,0.332,0.106,241.290,1.400,0.000,0.000,0.000
21/6/2007,0.118,0.000,238.030,0.600,0.000,0.000,0.000
1/8/2007,0.194,0.122,235.680,1.000,0.000,0.000,0.000
19/7/2008,1.652,0.332,237.870,7.000,1.000,1.000,18.000
5/5/2007,1.304,0.070,235.070,5.600,0.000,0.000,17.000
7/6/2007,1.172,0.000,231.660,5.000,0.000,0.000,17.000
29/4/2008,1.772,0.106,236.200,7.400,1.000,2.000,18.000
15/5/2008,0.162,0.000,240.480,0.600,0.000,0.000,0.000
22/3/2008,2.382,0.068,237.640,10.000,0.000,0.000,18.000
19/4/2008,0.448,0.244,242.540,2.000,0.000,2.000,0.000
3/4/2008,0.316,0.098,242.210,1.400,0.000,0.000,0.000
4/5/2008,2.780,0.000,237.310,11.600,0.000,0.000,18.000
16/5/2008,1.986,0.292,238.580,8.400,0.000,9.000,18.000
25/6/2007,0.242,0.118,242.250,1.200,0.000,0.000,0.000
17/12/2007,5.476,0.254,233.440,23.400,37.000,0.000,17.000
4/1/2008,1.388,0.088,236.870,5.800,0.000,1.000,17.000
1/2/2007,0.322,0.124,242.210,1.400,0.000,0.000,0.000
16/11/2008,1.528,0.064,238.670,6.400,0.000,4.000,0.000
14/6/2007,0.102,0.000,241.040,0.400,0.000,0.000,0.000
21/11/2007,0.360,0.102,245.700,1.600,0.000,0.000,0.000
26/1/2007,0.322,0.146,244.190,1.400,0.000,0.000,0.000
1/7/2008,0.212,0.112,237.780,1.000,0.000,1.000,1.000
27/3/2008,1.818,0.086,237.430,7.600,0.000,0.000,0.000
23/5/2008,1.296,0.000,240.950,5.400,0.000,0.000,18.000
2/11/2008,0.616,0.184,241.710,2.800,0.000,0.000,0.000
5/1/2008,0.342,0.114,242.820,1.400,0.000,0.000,0.000
7/2/2007,2.364,0.118,240.660,10.600,14.000,1.000,18.000
16/3/2007,1.294,0.000,237.120,5.400,0.000,0.000,17.000
28/7/2008,0.222,0.082,239.410,1.000,0.000,0.000,0.000
12/10/2008,0.322,0.066,241.870,1.400,0.000,0.000,0.000
7/12/2008,1.668,0.094,240.110,6.800,0.000,0.000,17.000
25/1/2007,1.454,0.060,247.440,5.800,0.000,0.000,19.000
19/12/2006,1.970,0.092,238.950,8.200,0.000,0.000,17.000
18/12/2007,0.318,0.116,248.340,1.400,0.000,0.000,0.000
22/2/2007,1.400,0.078,240.120,5.800,0.000,0.000,18.000
16/8/2008,0.180,0.154,241.530,0.800,0.000,0.000,1.000
11/2/2007,2.826,0.318,238.380,11.800,0.000,1.000,17.000
29/12/2006,2.414,0.000,246.720,9.800,0.000,0.000,0.000
8/8/2008,0.346,0.366,238.720,2.000,0.000,2.000,1.000
20/8/2008,0.080,0.000,240.190,0.200,0.000,0.000,0.000
2/12/2007,0.532,0.332,240.550,2.600,0.000,0.000,0.000
6/6/2007,1.752,0.186,231.490,7.600,0.000,0.000,16.000
5/11/2008,1.438,0.000,238.930,6.200,0.000,0.000,0.000
16/2/2008,0.612,0.000,244.270,2.400,0.000,0.000,0.000
15/8/2007,0.206,0.148,243.450,1.000,0.000,0.000,0.000
22/5/2008,0.256,0.136,238.790,1.200,0.000,0.000,0.000
12/3/2007,1.512,0.196,239.270,6.400,0.000,0.000,17.000
20/7/2008,0.216,0.000,239.870,1.000,0.000,0.000,0.000
7/3/2008,2.276,0.180,240.810,9.400,0.000,0.000,0.000
5/4/2008,0.216,0.000,244.050,0.800,0.000,0.000,0.000
30/10/2007,0.208,0.000,240.810,0.800,0.000,0.000,0.000
25/4/2007,2.744,0.126,234.640,11.800,0.000,1.000,17.000
18/11/2007,1.452,0.056,244.760,6.000,0.000,0.000,17.000
1/6/2008,0.496,0.346,240.330,2.400,0.000,1.000,0.000
25/10/2008,1.392,0.168,235.210,5.800,0.000,1.000,17.000
21/1/2007,2.924,0.326,232.460,12.600,0.000,5.000,16.000
3/5/2008,0.406,0.114,239.660,1.800,0.000,0.000,0.000
16/4/2007,0.162,0.050,239.730,0.800,0.000,0.000,0.000
1/4/2007,0.334,0.106,243.210,1.400,0.000,0.000,0.000
7/6/2008,1.266,0.000,236.860,5.200,0.000,0.000,18.000
24/3/2007,2.284,0.130,237.710,9.600,0.000,0.000,18.000
26/1/2008,3.102,0.000,234.120,13.200,0.000,0.000,17.000
19/4/2007,0.380,0.358,240.480,2.200,0.000,2.000,0.000
16/1/2008,0.398,0.000,246.090,1.800,0.000,0.000,0.000
14/5/2007,0.288,0.170,232.880,1.400,0.000,0.000,0.000
22/3/2008,3.040,0.176,240.640,12.600,45.000,0.000,0.000
9/4/2007,2.684,0.282,237.500,11.200,39.000,0.000,0.000
2/1/2008,0.328,0.000,245.910,1.400,0.000,0.000,0.000
8/2/2008,1.646,0.088,240.030,7.000,0.000,0.000,18.000
2/5/2007,1.326,0.218,235.190,5.800,0.000,1.000,0.000
1/11/2008,0.424,0.058,235.280,2.200,0.000,0.000,0.000
15/4/2008,0.276,0.000,237.830,1.200,0.000,1.000,1.000
4/5/2007,0.480,0.330,235.080,2.600,0.000,1.000,0.000
13/6/2008,1.534,0.248,236.550,6.400,0.000,0.000,18.000
26/3/2007,0.594,0.000,238.800,2.400,0.000,0.000,0.000
9/2/2007,0.230,0.000,245.500,1.000,0.000,0.000,0.000
8/5/2008,0.362,0.128,243.530,1.600,0.000,0.000,1.000
18/1/2007,0.314,0.148,240.620,1.400,0.000,0.000,0.000
14/8/2007,0.234,0.120,236.020,1.200,0.000,0.000,0.000
1/12/2007,0.326,0.094,243.200,1.400,0.000,0.000,0.000
18/2/2008,1.484,0.132,237.720,6.200,0.000,0.000,0.000
3/7/2007,1.390,0.198,239.910,5.800,0.000,1.000,18.000
19/9/2007,1.230,0.000,241.830,5.000,0.000,0.000,18.000
1/11/2008,0.606,0.200,241.970,2.800,0.000,1.000,0.000
6/3/2007,0.504,0.358,242.410,2.400,0.000,1.000,0.000
5/7/2008,1.434,0.328,239.950,6.000,0.000,1.000,19.000
28/10/2007,0.202,0.000,239.940,0.800,0.000,0.000,0.000
2/5/2008,0.248,0.000,242.120,1.000,0.000,0.000,1.000
28/6/2008,1.062,0.212,239.370,4.600,0.000,2.000,1.000
23/10/2008,0.270,0.000,242.360,1.200,0.000,0.000,1.000
29/10/2007,0.286,0.090,240.010,1.200,0.000,1.000,0.000
6/12/2008,2.500,0.276,236.690,10.600,0.000,0.000,0.000
3/11/2008,0.532,0.090,243.150,2.400,0.000,0.000,0.000
2/12/2007,2.856,0.184,234.580,12.200,0.000,0.000,0.000
14/3/2008,0.240,0.068,245.190,1.000,0.000,0.000,0.000
29/3/2007,0.338,0.142,242.350,1.400,0.000,0.000,0.000
5/8/2008,1.430,0.292,237.250,6.000,0.000,2.000,18.000
19/2/2007,0.260,0.000,246.470,1.200,0.000,0.000,0.000
28/7/2007,5.086,0.940,229.860,22.600,0.000,34.000,0.000
5/8/2007,0.102,0.000,235.020,0.400,0.000,0.000,0.000
12/5/2008,1.746,0.178,239.160,7.400,1.000,1.000,18.000
19/8/2007,5.574,0.112,234.570,23.600,1.000,71.000,17.000
29/9/2007,1.338,0.000,238.770,5.600,1.000,0.000,17.000
14/2/2008,1.328,0.000,241.330,5.400,0.000,0.000,18.000
25/11/2007,3.720,0.060,239.140,15.400,1.000,0.000,18.000
13/8/2008,0.244,0.252,240.190,1.400,0.000,0.000,1.000
26/5/2008,0.478,0.244,242.320,2.400,0.000,1.000,0.000
7/6/2007,1.270,0.072,233.140,5.400,0.000,1.000,16.000
22/1/2007,1.356,0.108,240.840,5.600,0.000,0.000,18.000
30/1/2007,2.990,0.098,234.320,12.600,0.000,1.000,17.000
30/11/2007,2.270,0.000,244.750,9.200,0.000,0.000,18.000
24/2/2007,0.330,0.154,233.910,1.600,0.000,1.000,0.000
10/12/2008,1.924,0.198,242.830,8.000,0.000,0.000,0.000
8/10/2008,0.516,0.072,241.020,2.200,0.000,1.000,1.000
6/4/2008,1.022,0.094,243.840,4.200,0.000,2.000,1.000
14/11/2007,1.306,0.000,238.040,5.400,0.000,0.000,17.000
7/5/2007,0.226,0.088,234.520,1.000,0.000,1.000,0.000
26/8/2008,0.106,0.054,240.920,0.400,0.000,0.000,1.000
11/2/2008,0.376,0.192,241.040,1.600,0.000,2.000,0.000
14/11/2008,0.362,0.076,240.240,1.600,0.000,0.000,0.000
3/1/2007,0.430,0.330,243.970,2.200,0.000,1.000,0.000
22/3/2007,2.450,0.152,235.340,10.400,0.000,0.000,17.000
1/6/2007,1.062,0.106,236.320,4.400,0.000,0.000,0.000
6/4/2008,0.446,0.210,241.660,2.000,0.000,0.000,1.000
28/12/2006,0.232,0.046,243.150,1.000,0.000,0.000,0.000
10/6/2007,0.284,0.116,239.160,1.200,0.000,0.000,0.000
22/8/2007,0.206,0.138,241.510,1.000,0.000,0.000,0.000
14/6/2008,0.478,0.172,239.260,2.400,0.000,0.000,4.000
