date,Usage_kWh,WeekStatus,Day_of_week,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh
27/02/2018 08:00,6.88,Weekday,Tuesday,Light_Load,4.07,0.00
24/04/2018 04:30,3.60,Weekday,Tuesday,Light_Load,3.64,0.00
23/04/2018 15:15,59.72,Weekday,Monday,Maximum_Load,18.04,0.00
26/09/2018 20:15,2.66,Weekday,Wednesday,Light_Load,0.00,11.74
18/08/2018 00:15,2.92,Weekend,Saturday,Light_Load,4.25,0.00
20/08/2018 02:45,2.74,Weekday,Monday,Light_Load,4.97,0.00
20/02/2018 11:15,106.45,Weekday,Tuesday,Maximum_Load,44.46,0.00
18/12/2018 13:15,52.45,Weekday,Tuesday,Medium_Load,23.04,3.82
19/09/2018 05:45,2.70,Weekday,Wednesday,Light_Load,5.26,0.00
15/08/2018 13:00,7.13,Weekday,Wednesday,Medium_Load,0.00,21.28
12/11/2018 18:30,96.34,Weekday,Monday,Maximum_Load,39.85,0.00
26/12/2018 10:45,62.21,Weekday,Wednesday,Maximum_Load,28.98,0.00
18/12/2018 18:00,15.95,Weekday,Tuesday,Maximum_Load,0.00,9.40
21/11/2018 23:45,3.71,Weekday,Wednesday,Light_Load,3.20,0.04
08/07/2018 11:45,78.26,Weekend,Sunday,Maximum_Load,37.94,0.00
01/08/2018 07:00,2.70,Weekday,Wednesday,Light_Load,4.82,0.00
30/11/2018 04:00,3.42,Weekday,Friday,Light_Load,3.64,0.00
16/08/2018 03:00,3.31,Weekday,Thursday,Light_Load,4.57,0.00
23/10/2018 08:30,81.86,Weekday,Tuesday,Light_Load,65.52,0.00
13/07/2018 08:30,39.06,Weekday,Friday,Light_Load,37.98,0.00
09/07/2018 11:45,50.69,Weekday,Monday,Maximum_Load,36.72,0.00
29/11/2018 18:15,43.99,Weekday,Thursday,Maximum_Load,20.52,0.00
22/12/2018 19:00,3.71,Weekend,Saturday,Light_Load,0.00,13.82
02/08/2018 10:30,3.74,Weekday,Thursday,Light_Load,0.00,22.32
05/06/2018 14:15,102.20,Weekday,Tuesday,Maximum_Load,46.69,0.00
26/10/2018 11:45,65.20,Weekday,Friday,Maximum_Load,34.34,0.00
05/06/2018 18:45,88.56,Weekday,Tuesday,Medium_Load,46.84,0.00
18/01/2018 12:45,7.74,Weekday,Thursday,Medium_Load,0.00,25.02
04/11/2018 23:00,3.42,Weekend,Sunday,Maximum_Load,5.65,0.00
14/06/2018 12:45,6.77,Weekday,Thursday,Medium_Load,0.00,19.69
02/10/2018 08:15,19.30,Weekday,Tuesday,Light_Load,21.38,0.00
28/01/2018 14:30,30.13,Weekend,Sunday,Medium_Load,0.83,2.77
17/06/2018 16:45,3.06,Weekend,Sunday,Light_Load,0.00,16.78
11/10/2018 11:45,99.47,Weekday,Thursday,Maximum_Load,50.65,0.00
05/01/2018 03:15,4.61,Weekday,Friday,Light_Load,5.08,0.00
18/12/2018 19:15,4.50,Weekday,Tuesday,Maximum_Load,0.00,21.53
22/01/2018 20:00,74.48,Weekday,Monday,Maximum_Load,36.36,0.00
14/01/2018 07:45,4.21,Weekend,Sunday,Light_Load,4.25,0.00
25/10/2018 21:15,8.89,Weekday,Thursday,Medium_Load,0.25,15.73
05/05/2018 21:15,3.28,Weekend,Saturday,Light_Load,0.00,17.10
25/08/2018 04:15,2.77,Weekend,Saturday,Light_Load,5.08,0.00
01/12/2018 23:00,3.42,Weekend,Saturday,Maximum_Load,2.92,0.00
18/04/2018 17:30,71.14,Weekday,Wednesday,Medium_Load,38.99,0.00
04/10/2018 20:45,53.14,Weekday,Thursday,Medium_Load,30.89,0.00
24/01/2018 17:00,72.97,Weekday,Wednesday,Medium_Load,28.33,0.00
26/10/2018 22:45,3.67,Weekday,Friday,Medium_Load,7.27,0.00
19/01/2018 07:45,82.48,Weekday,Friday,Light_Load,39.89,0.00
28/07/2018 13:15,35.93,Weekend,Saturday,Maximum_Load,16.42,7.70
03/05/2018 13:45,59.87,Weekday,Thursday,Maximum_Load,33.23,0.00
21/11/2018 11:30,96.26,Weekday,Wednesday,Maximum_Load,40.79,0.00
11/09/2018 13:45,122.94,Weekday,Tuesday,Maximum_Load,69.26,0.00
04/05/2018 04:00,3.35,Weekday,Friday,Light_Load,3.53,0.00
05/01/2018 18:30,68.54,Weekday,Friday,Maximum_Load,45.68,0.00
07/04/2018 09:15,69.05,Weekend,Saturday,Medium_Load,9.72,0.79
14/04/2018 15:15,38.59,Weekend,Saturday,Maximum_Load,1.55,0.40
03/12/2018 20:15,46.22,Weekday,Monday,Medium_Load,20.48,0.00
23/02/2018 08:30,62.53,Weekday,Friday,Light_Load,51.59,0.00
01/10/2018 07:15,2.81,Weekday,Monday,Light_Load,4.32,0.00
16/09/2018 06:30,2.77,Weekend,Sunday,Light_Load,5.26,0.00
22/09/2018 06:45,2.59,Weekend,Saturday,Light_Load,4.97,0.00
21/11/2018 14:30,85.14,Weekday,Wednesday,Medium_Load,25.88,0.00
12/09/2018 16:15,53.75,Weekday,Wednesday,Maximum_Load,29.88,0.00
17/04/2018 13:15,64.19,Weekday,Tuesday,Maximum_Load,20.16,4.90
27/03/2018 16:00,42.55,Weekday,Tuesday,Maximum_Load,7.16,0.29
24/09/2018 16:45,2.88,Weekday,Monday,Light_Load,0.00,10.40
07/11/2018 10:45,70.52,Weekday,Wednesday,Maximum_Load,40.07,0.00
18/03/2018 07:15,3.53,Weekend,Sunday,Light_Load,4.18,0.00
01/09/2018 06:30,3.06,Weekend,Saturday,Light_Load,5.87,0.00
07/01/2018 18:00,3.49,Weekend,Sunday,Light_Load,0.00,17.35
12/10/2018 18:15,50.94,Weekday,Friday,Medium_Load,39.17,0.00
24/03/2018 23:15,4.00,Weekend,Saturday,Light_Load,4.39,0.00
12/08/2018 00:30,2.74,Weekend,Sunday,Light_Load,5.11,0.00
15/09/2018 06:15,2.70,Weekend,Saturday,Light_Load,5.29,0.00
13/06/2018 20:00,3.20,Weekday,Wednesday,Medium_Load,0.00,17.89
16/11/2018 00:15,4.79,Weekday,Friday,Light_Load,6.62,0.00
05/09/2018 05:15,2.52,Weekday,Wednesday,Light_Load,4.93,0.00
10/12/2018 11:45,62.42,Weekday,Monday,Maximum_Load,21.35,0.00
30/09/2018 23:30,2.52,Weekend,Sunday,Light_Load,4.39,0.00
14/09/2018 20:15,3.67,Weekday,Friday,Medium_Load,0.00,12.96
25/10/2018 08:15,36.58,Weekday,Thursday,Light_Load,32.54,0.00
23/01/2018 05:30,39.96,Weekday,Tuesday,Light_Load,29.74,0.00
16/01/2018 20:15,100.98,Weekday,Tuesday,Medium_Load,55.19,0.00
08/08/2018 04:30,3.17,Weekday,Wednesday,Light_Load,5.98,0.00
03/06/2018 04:00,2.95,Weekend,Sunday,Light_Load,5.94,0.00
27/09/2018 23:15,3.31,Weekday,Thursday,Light_Load,6.62,0.00
16/03/2018 02:30,3.20,Weekday,Friday,Light_Load,4.82,0.00
13/02/2018 10:45,59.80,Weekday,Tuesday,Maximum_Load,14.11,0.00
16/01/2018 11:00,83.38,Weekday,Tuesday,Maximum_Load,36.65,0.00
25/02/2018 00:45,34.74,Weekend,Sunday,Light_Load,27.94,0.00
07/10/2018 06:00,2.56,Weekend,Sunday,Light_Load,4.93,0.00
21/01/2018 10:00,5.18,Weekend,Sunday,Light_Load,0.00,25.85
14/08/2018 21:30,4.00,Weekday,Tuesday,Medium_Load,0.00,15.01
03/06/2018 09:15,2.95,Weekend,Sunday,Light_Load,0.00,17.03
04/03/2018 12:15,3.28,Weekend,Sunday,Light_Load,0.00,13.64
27/06/2018 08:00,3.85,Weekday,Wednesday,Light_Load,4.07,0.00
03/11/2018 16:00,30.20,Weekend,Saturday,Medium_Load,0.50,1.33
07/11/2018 19:15,61.85,Weekday,Wednesday,Maximum_Load,37.62,0.00
25/06/2018 23:30,3.13,Weekday,Monday,Light_Load,3.42,0.00
27/02/2018 10:45,68.11,Weekday,Tuesday,Maximum_Load,28.51,0.00
22/03/2018 12:30,7.31,Weekday,Thursday,Medium_Load,0.00,26.71
07/03/2018 05:45,3.17,Weekday,Wednesday,Light_Load,3.17,0.00
16/09/2018 19:00,2.84,Weekend,Sunday,Light_Load,0.00,11.59
07/11/2018 02:30,2.95,Weekday,Wednesday,Light_Load,4.50,0.00
21/02/2018 22:15,51.77,Weekday,Wednesday,Maximum_Load,14.04,0.50
15/04/2018 05:15,3.46,Weekend,Sunday,Light_Load,4.28,0.00
02/03/2018 04:30,3.92,Weekday,Friday,Light_Load,3.89,0.00
23/02/2018 17:30,60.19,Weekday,Friday,Maximum_Load,20.81,0.00
10/04/2018 13:15,40.00,Weekday,Tuesday,Maximum_Load,14.47,4.21
26/04/2018 21:30,5.47,Weekday,Thursday,Medium_Load,0.00,26.46
30/04/2018 17:00,53.50,Weekday,Monday,Maximum_Load,28.37,0.00
10/05/2018 05:00,3.06,Weekday,Thursday,Light_Load,3.64,0.00
16/09/2018 19:15,3.06,Weekend,Sunday,Light_Load,0.00,12.89
19/03/2018 20:45,33.70,Weekday,Monday,Medium_Load,1.26,5.04
21/02/2018 23:45,75.46,Weekday,Wednesday,Light_Load,38.20,0.00
11/12/2018 04:45,3.56,Weekday,Tuesday,Light_Load,2.66,0.00
22/06/2018 03:30,3.02,Weekday,Friday,Light_Load,5.62,0.00
23/01/2018 06:00,40.14,Weekday,Tuesday,Light_Load,29.45,0.00
18/09/2018 11:15,60.55,Weekday,Tuesday,Maximum_Load,32.51,0.00
12/05/2018 06:15,2.95,Weekend,Saturday,Light_Load,4.28,0.00
23/10/2018 03:30,3.06,Weekday,Tuesday,Light_Load,5.90,0.00
10/08/2018 13:45,105.70,Weekday,Friday,Maximum_Load,49.82,0.00
26/08/2018 08:00,4.61,Weekend,Sunday,Light_Load,7.70,0.00
26/08/2018 00:15,2.56,Weekend,Sunday,Light_Load,4.18,0.00
14/11/2018 12:15,6.19,Weekday,Wednesday,Medium_Load,0.00,16.96
28/03/2018 05:45,3.02,Weekday,Wednesday,Light_Load,3.20,0.00
16/11/2018 17:00,57.24,Weekday,Friday,Medium_Load,29.59,0.00
15/07/2018 19:45,44.50,Weekend,Sunday,Medium_Load,10.80,0.32
01/10/2018 19:45,39.20,Weekday,Monday,Medium_Load,16.70,0.00
19/09/2018 18:15,4.00,Weekday,Wednesday,Medium_Load,0.00,6.73
03/04/2018 16:30,84.20,Weekday,Tuesday,Maximum_Load,37.73,0.00
07/04/2018 14:30,53.53,Weekend,Saturday,Maximum_Load,5.47,1.48
05/02/2018 23:00,42.19,Weekday,Monday,Maximum_Load,30.67,0.00
10/01/2018 16:15,105.12,Weekday,Wednesday,Medium_Load,31.86,0.00
27/05/2018 14:30,3.02,Weekend,Sunday,Light_Load,0.00,16.49
07/02/2018 09:30,61.02,Weekday,Wednesday,Medium_Load,16.78,0.00
29/06/2018 06:45,3.17,Weekday,Friday,Light_Load,4.64,0.00
17/10/2018 04:15,3.17,Weekday,Wednesday,Light_Load,6.19,0.00
06/06/2018 00:00,2.99,Weekday,Wednesday,Light_Load,5.58,0.00
27/02/2018 20:30,94.97,Weekday,Tuesday,Medium_Load,35.06,0.00
26/10/2018 23:15,3.64,Weekday,Friday,Light_Load,6.66,0.00
27/05/2018 10:45,3.42,Weekend,Sunday,Light_Load,0.00,17.28
10/08/2018 17:30,99.83,Weekday,Friday,Medium_Load,48.13,0.00
06/02/2018 00:15,70.31,Weekday,Tuesday,Light_Load,38.27,0.00
25/12/2018 09:15,3.49,Weekday,Tuesday,Light_Load,0.00,14.11
17/08/2018 19:15,67.61,Weekday,Friday,Medium_Load,39.82,0.00
22/07/2018 11:30,2.70,Weekend,Sunday,Light_Load,4.21,0.00
01/09/2018 16:45,26.32,Weekend,Saturday,Maximum_Load,0.58,1.84
09/06/2018 06:30,2.92,Weekend,Saturday,Light_Load,5.87,0.00
03/03/2018 07:45,3.85,Weekend,Saturday,Light_Load,3.89,0.00
02/05/2018 11:15,61.24,Weekday,Wednesday,Maximum_Load,52.34,0.00
26/11/2018 13:45,82.58,Weekday,Monday,Medium_Load,46.33,0.00
08/07/2018 15:45,44.14,Weekend,Sunday,Maximum_Load,11.27,0.00
13/12/2018 12:15,11.38,Weekday,Thursday,Medium_Load,0.36,18.47
07/08/2018 14:00,58.54,Weekday,Tuesday,Maximum_Load,27.22,0.00
10/03/2018 12:15,5.94,Weekend,Saturday,Medium_Load,0.00,20.38
16/07/2018 09:00,89.21,Weekday,Monday,Light_Load,41.29,0.00
25/02/2018 12:00,4.14,Weekend,Sunday,Light_Load,0.00,4.18
09/12/2018 18:30,3.31,Weekend,Sunday,Light_Load,0.00,9.25
27/07/2018 23:45,2.84,Weekday,Friday,Light_Load,4.72,0.00
18/03/2018 10:15,3.49,Weekend,Sunday,Light_Load,0.00,22.10
13/03/2018 05:00,3.67,Weekday,Tuesday,Light_Load,4.54,0.00
15/01/2018 14:45,70.09,Weekday,Monday,Medium_Load,26.60,0.00
25/06/2018 13:30,82.26,Weekday,Monday,Maximum_Load,36.76,0.00
11/09/2018 11:15,109.58,Weekday,Tuesday,Maximum_Load,56.20,0.00
22/05/2018 01:00,3.02,Weekday,Tuesday,Light_Load,4.21,0.00
19/04/2018 09:30,58.32,Weekday,Thursday,Medium_Load,25.70,0.00
22/11/2018 03:30,3.17,Weekday,Thursday,Light_Load,2.92,0.00
04/04/2018 13:00,5.44,Weekday,Wednesday,Medium_Load,0.00,26.57
09/11/2018 03:30,2.99,Weekday,Friday,Light_Load,4.39,0.00
19/04/2018 03:30,3.02,Weekday,Thursday,Light_Load,3.67,0.00
02/02/2018 05:00,6.37,Weekday,Friday,Light_Load,5.36,0.00
11/03/2018 02:30,3.13,Weekend,Sunday,Light_Load,3.35,0.00
26/12/2018 08:00,5.00,Weekday,Wednesday,Light_Load,2.41,0.79
30/03/2018 08:15,44.35,Weekday,Friday,Light_Load,32.47,0.00
22/05/2018 00:30,3.06,Weekday,Tuesday,Light_Load,4.36,0.00
27/10/2018 19:00,3.64,Weekend,Saturday,Medium_Load,0.00,17.57
29/07/2018 15:00,33.30,Weekend,Sunday,Maximum_Load,2.52,0.86
26/09/2018 11:00,2.59,Weekday,Wednesday,Light_Load,0.00,12.02
30/10/2018 17:00,46.30,Weekday,Tuesday,Maximum_Load,18.11,0.00
30/08/2018 22:45,2.88,Weekday,Thursday,Medium_Load,5.69,0.00
19/02/2018 01:00,3.28,Weekday,Monday,Light_Load,5.00,0.00
08/02/2018 01:30,5.04,Weekday,Thursday,Light_Load,6.16,0.00
05/03/2018 16:00,146.88,Weekday,Monday,Maximum_Load,70.49,0.00
25/07/2018 00:45,3.24,Weekday,Wednesday,Light_Load,4.61,0.00
12/08/2018 08:00,2.63,Weekend,Sunday,Light_Load,5.00,0.00
04/07/2018 12:15,8.10,Weekday,Wednesday,Medium_Load,1.66,15.55
03/11/2018 22:00,3.67,Weekend,Saturday,Medium_Load,0.00,18.47
08/10/2018 05:45,2.88,Weekday,Monday,Light_Load,5.83,0.00
16/10/2018 00:45,4.57,Weekday,Tuesday,Light_Load,8.10,0.00
14/06/2018 08:15,80.24,Weekday,Thursday,Light_Load,53.03,0.00
29/06/2018 15:45,45.11,Weekday,Friday,Maximum_Load,15.84,0.00
21/01/2018 18:00,4.97,Weekend,Sunday,Light_Load,0.00,26.89
08/09/2018 04:15,3.17,Weekend,Saturday,Light_Load,5.18,0.00
01/03/2018 11:00,86.62,Weekday,Thursday,Maximum_Load,19.87,0.83
27/08/2018 08:00,3.92,Weekday,Monday,Light_Load,6.95,0.00
04/07/2018 00:45,3.24,Weekday,Wednesday,Light_Load,4.39,0.00
19/03/2018 10:00,130.21,Weekday,Monday,Medium_Load,55.94,0.00
16/07/2018 13:30,71.35,Weekday,Monday,Maximum_Load,55.48,0.00
24/11/2018 02:15,3.60,Weekend,Saturday,Light_Load,3.24,0.04
16/08/2018 22:45,3.49,Weekday,Thursday,Medium_Load,5.15,0.00
30/12/2018 12:15,3.46,Weekend,Sunday,Light_Load,0.00,12.74
25/08/2018 10:15,4.61,Weekend,Saturday,Light_Load,0.00,18.00
16/07/2018 07:45,3.60,Weekday,Monday,Light_Load,3.92,0.00
13/06/2018 23:45,2.84,Weekday,Wednesday,Light_Load,4.18,0.00
09/07/2018 16:45,59.11,Weekday,Monday,Maximum_Load,29.38,0.00
03/02/2018 13:00,6.41,Weekend,Saturday,Medium_Load,0.00,25.60
17/05/2018 11:00,86.54,Weekday,Thursday,Maximum_Load,38.16,0.00
30/08/2018 03:30,2.66,Weekday,Thursday,Light_Load,4.90,0.00
26/09/2018 06:00,2.56,Weekday,Wednesday,Light_Load,5.47,0.00
03/01/2018 01:15,4.64,Weekday,Wednesday,Light_Load,4.46,0.00
12/11/2018 19:30,90.25,Weekday,Monday,Maximum_Load,32.33,0.00
28/10/2018 08:15,2.77,Weekend,Sunday,Light_Load,5.40,0.00
18/06/2018 09:15,86.11,Weekday,Monday,Medium_Load,38.38,0.00
30/04/2018 19:45,3.74,Weekday,Monday,Medium_Load,0.00,24.84
10/02/2018 09:15,5.58,Weekend,Saturday,Light_Load,0.00,26.28
08/06/2018 06:00,2.88,Weekday,Friday,Light_Load,6.26,0.00
01/02/2018 20:45,69.80,Weekday,Thursday,Medium_Load,11.16,0.68
28/09/2018 11:15,50.26,Weekday,Friday,Maximum_Load,29.48,0.00
25/07/2018 06:45,3.06,Weekday,Wednesday,Light_Load,4.25,0.00
06/05/2018 09:15,3.20,Weekend,Sunday,Light_Load,0.00,17.14
02/06/2018 20:15,3.67,Weekend,Saturday,Light_Load,0.00,17.39
06/10/2018 01:45,3.49,Weekend,Saturday,Light_Load,7.63,0.00
31/03/2018 18:45,3.38,Weekend,Saturday,Light_Load,0.00,19.19
16/10/2018 14:15,70.45,Weekday,Tuesday,Maximum_Load,47.95,0.00
10/11/2018 13:45,60.77,Weekend,Saturday,Medium_Load,27.50,0.00
25/03/2018 14:00,31.00,Weekend,Sunday,Maximum_Load,0.18,5.29
10/04/2018 13:00,5.44,Weekday,Tuesday,Medium_Load,0.00,26.10
01/05/2018 02:00,2.92,Weekday,Tuesday,Light_Load,4.39,0.00
13/04/2018 00:00,3.56,Weekday,Friday,Light_Load,3.92,0.00
17/09/2018 21:30,4.07,Weekday,Monday,Medium_Load,0.00,16.99
20/04/2018 03:30,3.06,Weekday,Friday,Light_Load,3.60,0.00
23/07/2018 22:00,3.89,Weekday,Monday,Medium_Load,0.00,16.16
07/10/2018 19:00,3.46,Weekend,Sunday,Light_Load,0.00,11.16
21/05/2018 23:30,3.56,Weekday,Monday,Light_Load,3.49,0.00
02/09/2018 06:15,2.56,Weekend,Sunday,Light_Load,4.39,0.00
17/10/2018 23:15,3.53,Weekday,Wednesday,Light_Load,5.36,0.00
07/02/2018 06:45,4.32,Weekday,Wednesday,Light_Load,4.39,0.00
24/09/2018 07:30,2.59,Weekday,Monday,Light_Load,5.65,0.00
16/02/2018 01:00,3.35,Weekday,Friday,Light_Load,3.60,0.00
20/05/2018 20:15,4.00,Weekend,Sunday,Medium_Load,0.00,16.31
15/03/2018 00:45,3.42,Weekday,Thursday,Light_Load,5.51,0.00
17/09/2018 03:15,2.77,Weekday,Monday,Light_Load,5.62,0.00
19/04/2018 02:45,3.02,Weekday,Thursday,Light_Load,3.60,0.00
08/08/2018 16:30,60.73,Weekday,Wednesday,Maximum_Load,27.76,0.00
15/01/2018 18:15,62.50,Weekday,Monday,Maximum_Load,38.38,0.32
20/12/2018 09:00,63.14,Weekday,Thursday,Light_Load,25.81,0.00
21/08/2018 09:15,58.43,Weekday,Tuesday,Medium_Load,36.25,0.00
03/02/2018 13:15,20.63,Weekend,Saturday,Medium_Load,0.22,14.40
04/04/2018 01:00,3.64,Weekday,Wednesday,Light_Load,4.39,0.00
14/08/2018 13:00,5.76,Weekday,Tuesday,Medium_Load,0.00,22.64
25/04/2018 11:45,43.70,Weekday,Wednesday,Maximum_Load,30.20,0.00
25/06/2018 03:15,2.88,Weekday,Monday,Light_Load,4.68,0.00
29/08/2018 03:30,2.74,Weekday,Wednesday,Light_Load,4.50,0.00
10/03/2018 07:15,3.10,Weekend,Saturday,Light_Load,3.17,0.00
09/04/2018 04:45,3.06,Weekday,Monday,Light_Load,3.85,0.00
10/12/2018 08:30,61.06,Weekday,Monday,Light_Load,40.18,0.00
29/10/2018 16:30,134.60,Weekday,Monday,Maximum_Load,66.24,0.00
04/04/2018 23:15,3.60,Weekday,Wednesday,Light_Load,4.46,0.00
03/10/2018 00:00,2.70,Weekday,Wednesday,Light_Load,5.18,0.00
17/09/2018 02:30,2.77,Weekday,Monday,Light_Load,5.62,0.00
22/06/2018 15:30,41.83,Weekday,Friday,Maximum_Load,15.84,0.00
01/09/2018 03:00,3.49,Weekend,Saturday,Light_Load,6.19,0.00
07/05/2018 13:00,4.72,Weekday,Monday,Medium_Load,0.00,16.96
28/08/2018 02:15,2.59,Weekday,Tuesday,Light_Load,4.28,0.00
30/04/2018 03:45,2.84,Weekday,Monday,Light_Load,4.39,0.00
23/07/2018 07:45,3.74,Weekday,Monday,Light_Load,4.61,0.00
12/10/2018 11:15,53.75,Weekday,Friday,Maximum_Load,30.89,0.00
01/11/2018 01:45,3.92,Weekday,Thursday,Light_Load,5.65,0.00
13/06/2018 06:15,2.88,Weekday,Wednesday,Light_Load,5.11,0.00
23/02/2018 21:15,37.51,Weekday,Friday,Medium_Load,0.04,4.36
26/06/2018 02:15,2.66,Weekday,Tuesday,Light_Load,3.78,0.00
25/10/2018 10:30,58.72,Weekday,Thursday,Maximum_Load,34.49,0.00
17/06/2018 02:30,2.74,Weekend,Sunday,Light_Load,3.96,0.00
16/03/2018 09:45,104.72,Weekday,Friday,Medium_Load,41.44,0.00
07/05/2018 17:45,42.88,Weekday,Monday,Medium_Load,6.77,6.26
06/05/2018 16:00,3.49,Weekend,Sunday,Light_Load,0.00,18.65
22/10/2018 12:45,4.61,Weekday,Monday,Medium_Load,0.00,15.98
27/02/2018 00:15,5.76,Weekday,Tuesday,Light_Load,4.72,0.00
23/01/2018 06:45,39.71,Weekday,Tuesday,Light_Load,29.63,0.00
26/09/2018 00:15,2.56,Weekday,Wednesday,Light_Load,5.36,0.00
22/08/2018 22:45,2.81,Weekday,Wednesday,Medium_Load,5.44,0.00
27/01/2018 00:15,77.72,Weekend,Saturday,Light_Load,39.60,0.00
31/08/2018 01:30,2.70,Weekday,Friday,Light_Load,5.08,0.00
24/05/2018 23:15,3.56,Weekday,Thursday,Light_Load,4.07,0.00
28/06/2018 00:30,2.92,Weekday,Thursday,Light_Load,4.90,0.00
23/02/2018 11:30,109.04,Weekday,Friday,Maximum_Load,69.70,0.00
22/03/2018 16:00,68.54,Weekday,Thursday,Maximum_Load,10.15,1.08
25/07/2018 14:15,57.53,Weekday,Wednesday,Maximum_Load,25.85,0.00
22/06/2018 12:30,4.36,Weekday,Friday,Medium_Load,0.00,16.42
05/02/2018 22:15,84.35,Weekday,Monday,Maximum_Load,26.10,0.00
20/03/2018 18:15,36.50,Weekday,Tuesday,Medium_Load,12.89,0.72
08/11/2018 10:30,67.07,Weekday,Thursday,Maximum_Load,36.14,0.00
12/09/2018 13:30,64.22,Weekday,Wednesday,Maximum_Load,44.96,0.00
01/06/2018 15:00,55.94,Weekday,Friday,Maximum_Load,26.71,0.00
08/03/2018 01:30,3.71,Weekday,Thursday,Light_Load,3.82,0.00
29/06/2018 09:00,56.81,Weekday,Friday,Light_Load,35.32,0.00
13/05/2018 05:45,3.46,Weekend,Sunday,Light_Load,4.18,0.00
27/03/2018 08:45,66.38,Weekday,Tuesday,Light_Load,56.56,0.00
10/11/2018 01:45,4.90,Weekend,Saturday,Light_Load,7.63,0.00
07/11/2018 03:45,2.99,Weekday,Wednesday,Light_Load,4.72,0.00
21/09/2018 07:30,2.99,Weekday,Friday,Light_Load,4.68,0.00
17/08/2018 17:45,30.06,Weekday,Friday,Medium_Load,3.13,0.61
05/12/2018 00:15,3.89,Weekday,Wednesday,Light_Load,3.74,0.00
30/09/2018 06:00,2.52,Weekend,Sunday,Light_Load,4.64,0.00
24/11/2018 16:00,5.44,Weekend,Saturday,Light_Load,0.00,20.92
18/10/2018 19:00,75.20,Weekday,Thursday,Medium_Load,55.33,0.00
14/11/2018 05:15,3.02,Weekday,Wednesday,Light_Load,4.43,0.00
04/01/2018 14:15,117.97,Weekday,Thursday,Medium_Load,41.72,0.00
16/03/2018 08:15,60.55,Weekday,Friday,Light_Load,43.06,0.00
21/07/2018 14:15,37.01,Weekend,Saturday,Maximum_Load,8.53,0.47
21/01/2018 20:30,5.00,Weekend,Sunday,Light_Load,0.00,26.46
03/05/2018 08:00,6.37,Weekday,Thursday,Light_Load,6.70,0.00
19/07/2018 17:15,70.20,Weekday,Thursday,Medium_Load,18.58,0.00
17/08/2018 12:15,4.07,Weekday,Friday,Medium_Load,0.00,8.71
20/08/2018 17:45,34.31,Weekday,Monday,Medium_Load,8.28,2.30
25/06/2018 10:30,57.38,Weekday,Monday,Maximum_Load,25.74,0.00
02/01/2018 11:00,77.58,Weekday,Tuesday,Maximum_Load,25.49,0.00
03/07/2018 01:45,2.70,Weekday,Tuesday,Light_Load,4.07,0.00
08/11/2018 06:30,3.02,Weekday,Thursday,Light_Load,4.93,0.00
31/01/2018 13:15,76.46,Weekday,Wednesday,Medium_Load,24.34,4.25
16/02/2018 22:45,3.13,Weekday,Friday,Light_Load,3.56,0.00
08/05/2018 02:15,3.53,Weekday,Tuesday,Light_Load,3.71,0.00
14/01/2018 12:45,4.43,Weekend,Sunday,Medium_Load,0.00,17.21
19/07/2018 11:45,100.30,Weekday,Thursday,Maximum_Load,77.58,0.00
02/07/2018 06:00,2.84,Weekday,Monday,Light_Load,4.39,0.00
18/08/2018 01:30,2.63,Weekend,Saturday,Light_Load,4.32,0.00
31/10/2018 14:00,96.37,Weekday,Wednesday,Maximum_Load,50.00,0.00
25/05/2018 01:00,3.67,Weekday,Friday,Light_Load,4.18,0.00
04/04/2018 10:45,53.71,Weekday,Wednesday,Maximum_Load,20.41,0.00
19/04/2018 10:15,58.03,Weekday,Thursday,Maximum_Load,21.24,0.00
28/10/2018 13:15,3.38,Weekend,Sunday,Light_Load,0.00,13.39
28/12/2018 21:30,5.26,Weekday,Friday,Medium_Load,0.00,21.31
24/01/2018 05:30,38.95,Weekday,Wednesday,Light_Load,28.58,0.00
15/01/2018 20:45,59.69,Weekday,Monday,Medium_Load,22.54,0.00
25/07/2018 10:00,47.74,Weekday,Wednesday,Medium_Load,12.06,0.07
18/07/2018 17:30,60.30,Weekday,Wednesday,Medium_Load,22.14,0.00
15/06/2018 03:15,2.92,Weekday,Friday,Light_Load,5.36,0.00
03/03/2018 22:45,2.92,Weekend,Saturday,Medium_Load,2.66,0.00
14/01/2018 23:00,4.57,Weekend,Sunday,Maximum_Load,4.00,0.00
19/10/2018 02:15,3.64,Weekday,Friday,Light_Load,7.42,0.00
20/08/2018 23:30,2.59,Weekday,Monday,Light_Load,3.67,0.00
05/06/2018 23:00,3.60,Weekday,Tuesday,Medium_Load,5.08,0.00
08/04/2018 00:30,3.56,Weekend,Sunday,Light_Load,4.75,0.00
11/01/2018 10:15,73.51,Weekday,Thursday,Maximum_Load,28.51,0.00
13/09/2018 14:15,59.80,Weekday,Thursday,Maximum_Load,39.24,0.00
09/09/2018 11:30,25.78,Weekend,Sunday,Maximum_Load,2.05,1.26
21/10/2018 14:15,3.02,Weekend,Sunday,Light_Load,0.00,11.34
06/10/2018 02:30,2.92,Weekend,Saturday,Light_Load,6.08,0.00
06/01/2018 21:45,4.10,Weekend,Saturday,Light_Load,0.00,24.41
10/06/2018 16:30,3.38,Weekend,Sunday,Light_Load,0.00,16.85
